Date,Close,Dividends,High,Low,Open,Stock Splits,Volume
2024-09-24,7.829999924,0.0,7.96999979,7.579999924,7.960000038,0.0,47198600.0
2024-09-25,7.730000019,0.0,7.880000114,7.710000038,7.849999905,0.0,26123100.0
2024-09-26,7.760000229,0.0,7.869999886,7.679999828,7.829999924,0.0,27429400.0
2024-09-27,7.949999809,0.0,8.095000267,7.820000172,7.820000172,0.0,33376700.0
2024-09-30,7.860000134,0.0,8.069999695,7.809999943,7.900000095,0.0,28296700.0
2024-10-01,7.630000114,0.0,7.900000095,7.612999916,7.880000114,0.0,34573700.0
2024-10-02,7.789999962,0.0,7.829999924,7.570000172,7.599999905,0.0,27871200.0
2024-10-03,7.829999924,0.0,7.860000134,7.653999805,7.75,0.0,28729000.0
2024-10-04,8.390000343,0.0,8.404999733,7.900000095,8.029999733,0.0,58014300.0
2024-10-07,8.270000458,0.0,8.520000458,8.159999847,8.359999657,0.0,40480600.0
2024-10-08,8.409999847,0.0,8.600000381,8.255000114,8.319999695,0.0,40451800.0
2024-10-09,8.590000153,0.0,8.659999847,8.300000191,8.409999847,0.0,32950100.0
2024-10-10,8.630000114,0.0,8.760000229,8.461000443,8.510000229,0.0,46015000.0
2024-10-11,9.010000229,0.0,9.069999695,8.630000114,8.649999619,0.0,42833300.0
2024-10-14,10.03999996,0.0,10.06999969,9.375,9.619999886,0.0,116449900.0
2024-10-15,10.18000031,0.0,10.48999977,10.02999973,10.15999985,0.0,87195400.0
2024-10-16,10.03999996,0.0,10.32499981,9.909999847,10.22999954,0.0,48045000.0
2024-10-17,9.869999886,0.0,10.02999973,9.619999886,10.01000023,0.0,50293900.0
2024-10-18,10.18000031,0.0,10.18000031,9.880999565,9.909999847,0.0,31400300.0
2024-10-21,10.39999962,0.0,10.53999996,10.18999958,10.26000023,0.0,50814300.0
2024-10-22,10.57999992,0.0,10.61999989,10.31999969,10.31999969,0.0,36501700.0
2024-10-23,10.42000008,0.0,10.64999962,10.17500019,10.55000019,0.0,38130400.0
2024-10-24,10.93000031,0.0,11.30000019,10.77999973,10.90999985,0.0,72141300.0
2024-10-25,10.98999977,0.0,11.34000015,10.89000034,11.21000004,0.0,58331300.0
2024-10-28,11.18999958,0.0,11.31499958,11.02000046,11.21000004,0.0,69753400.0
2024-10-29,10.47000027,0.0,10.80000019,9.770000458,10.75,0.0,164917900.0
2024-10-30,11.22000027,0.0,11.5,10.46000004,10.47000027,0.0,95149900.0
2024-10-31,11.17000008,0.0,11.32499981,10.88000011,11.15999985,0.0,59129200.0
2024-11-01,11.03999996,0.0,11.22000027,10.81000042,11.21000004,0.0,41742300.0
2024-11-04,10.90999985,0.0,11.13000011,10.63099957,10.88000011,0.0,41321700.0
2024-11-05,11.42000008,0.0,11.55000019,10.94999981,10.96000004,0.0,53857800.0
2024-11-06,11.81000042,0.0,12.19499969,11.63000011,12.06999969,0.0,63197700.0
2024-11-07,11.89999962,0.0,12.14000034,11.85000038,11.91499996,0.0,55627600.0
2024-11-08,13.01000023,0.0,13.01000023,11.93500042,12.0,0.0,83464200.0
2024-11-11,14.10999966,0.0,14.43999958,13.56999969,13.60999966,0.0,106393400.0
2024-11-12,13.81999969,0.0,14.01000023,13.36999989,13.48999977,0.0,61125000.0
2024-11-13,13.5,0.0,14.27999973,13.39000034,13.95499992,0.0,55166000.0
2024-11-14,13.39999962,0.0,13.72999954,13.01000023,13.60999966,0.0,46251400.0
2024-11-15,13.63000011,0.0,13.69499969,13.07999992,13.22000027,0.0,48186500.0
2024-11-18,13.93000031,0.0,14.30000019,13.69999981,13.80000019,0.0,47656500.0
2024-11-19,14.42000008,0.0,14.43000031,13.67000008,13.76000023,0.0,38330700.0
2024-11-20,14.67000008,0.0,14.88500023,14.28999996,14.64999962,0.0,45618800.0
2024-11-21,15.01000023,0.0,15.55000019,14.67000008,14.85999966,0.0,60802800.0
2024-11-22,15.60000038,0.0,15.75,15.07999992,15.27000046,0.0,50055400.0
2024-11-25,15.69999981,0.0,16.09000015,15.52000046,16.08799934,0.0,49778700.0
2024-11-26,15.48999977,0.0,15.84000015,15.24499989,15.5,0.0,38184400.0
2024-11-27,16.12000084,0.0,16.15999985,15.56999969,15.67000008,0.0,48218600.0
2024-11-29,16.40999985,0.0,16.61000061,16.17000008,16.36000061,0.0,31524900.0
2024-12-02,15.90999985,0.0,16.61000061,15.73999977,16.48999977,0.0,52367900.0
2024-12-03,15.88000011,0.0,16.14999962,15.61999989,15.89000034,0.0,43795800.0
2024-12-04,16.31999969,0.0,16.43000031,15.89000034,16.12999916,0.0,40638300.0
2024-12-05,15.64999962,0.0,16.20000076,15.61999989,16.01000023,0.0,50857000.0
2024-12-06,16.02000046,0.0,16.04999924,14.85000038,15.77000046,0.0,57220500.0
2024-12-09,15.56999969,0.0,15.96000004,15.22999954,15.68000031,0.0,59642800.0
2024-12-10,15.28999996,0.0,16.12000084,15.13500023,15.48999977,0.0,49585500.0
2024-12-11,15.93999958,0.0,16.0,15.15999985,15.5,0.0,47600800.0
2024-12-12,15.89999962,0.0,16.47999954,15.72999954,15.92000008,0.0,48071000.0
2024-12-13,16.25,0.0,16.36000061,15.78999996,16.04000092,0.0,41622300.0
2024-12-16,16.87999916,0.0,17.04000092,16.20000076,16.53499985,0.0,55457600.0
2024-12-17,16.65999985,0.0,17.17000008,16.17000008,17.14999962,0.0,53985200.0
2024-12-18,15.23999977,0.0,17.19000053,14.93200016,16.88999939,0.0,76625700.0
2024-12-19,15.02999973,0.0,15.98999977,14.92000008,15.72000027,0.0,44149600.0
2024-12-20,15.35000038,0.0,15.52999973,14.57999992,14.72000027,0.0,52746600.0
2024-12-23,15.63000011,0.0,15.78999996,15.16499996,15.5,0.0,34576400.0
2024-12-24,16.02000046,0.0,16.03000069,15.56999969,15.72999954,0.0,15731500.0
2024-12-26,16.60000038,0.0,16.68000031,15.88000011,15.97999954,0.0,36815400.0
2024-12-27,15.97999954,0.0,16.46500015,15.77999973,16.38999939,0.0,31003000.0
2024-12-30,15.63000011,0.0,15.88000011,15.42000008,15.56999969,0.0,31036000.0
2024-12-31,15.39999962,0.0,15.89999962,15.35000038,15.78999996,0.0,29262500.0
2025-01-02,14.13000011,0.0,15.10999966,13.75,15.0,0.0,76412600.0
2025-01-03,14.84000015,0.0,14.85499954,14.11999989,14.30000019,0.0,40925300.0
2025-01-06,15.28999996,0.0,15.47999954,14.89000034,15.19999981,0.0,32859000.0
2025-01-07,14.90999985,0.0,15.61900043,14.71000004,15.31000042,0.0,38956300.0
2025-01-08,14.55000019,0.0,14.84000015,14.32499981,14.64000034,0.0,28712100.0
2025-01-10,14.14999962,0.0,14.27999973,13.81000042,14.19999981,0.0,33470100.0
2025-01-13,14.06999969,0.0,14.08500004,13.60000038,13.64000034,0.0,32197100.0
2025-01-14,14.5,0.0,14.85999966,14.22999954,14.30000019,0.0,34100800.0
2025-01-15,15.51000023,0.0,15.55000019,14.98999977,15.35999966,0.0,38873100.0
2025-01-16,16.29999924,0.0,16.37999916,15.56999969,15.69999981,0.0,43586900.0
,,,,,,,
,,,,,,,
